commit_hash,contains_bug,add_num_cycles,add_density,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_density,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree,del_min_degree,del_sum_degree,del_avg_degree,del_median_degree,del_num_selfloops,ns,nd,nf,entropy,la,ld,lt,ndev
c912e22db08d0a44ad6fd027c09bbdf79c34dbbc,True,34,0.06,34,65,1.9118,1.9118,16,1,130,4.06,3.0,1,10,0.05,36,69,1.9167,1.9167,14,1,138,4.18,3.0,1,1,1,3,1.55245,27,14,456.333,37
f0a83fc256023f68cc046bd096de69f16ce9d394,False,7,0.06,28,46,1.6429,1.6429,14,1,92,3.41,3.0,1,13,0.06,28,45,1.6071,1.6071,15,1,90,3.46,2.5,1,1,1,2,0.353359,13,2,426.5,7
bdd5b587fc7fd1b4dda479c4aad15c874b22e8f3,True,9,0.07,24,37,1.5417,1.5417,13,1,74,3.36,3.0,1,4,0.09,17,25,1.4706,1.4706,10,1,50,3.33,3.0,1,1,1,1,0.0,13,1,1240.0,41
2871889e834b664bcaa3fdb3ecb6c5cdc751afb1,False,7,0.08,19,29,1.5263,1.5263,11,1,58,3.22,2.5,1,7,0.08,19,29,1.5263,1.5263,11,1,58,3.22,2.5,1,1,1,1,0.0,1,1,733.0,26
c8c52de3a05b617bc399e2dd45901e74237b7fc1,True,60,0.06,37,78,2.1081,2.1081,17,1,156,4.33,3.0,2,71,0.06,38,84,2.2105,2.2105,19,1,168,4.54,3.0,2,1,1,5,1.30491,53,41,197.0,20
4a48a0671d2e02ba2a86af98282a452f23546b9e,False,9,0.09,19,31,1.6316,1.6316,13,1,62,3.44,3.0,1,10,0.09,19,32,1.6842,1.6842,14,1,64,3.56,3.0,1,1,1,1,0.0,2,1,4527.0,44
a5b2d9c82e985fa8df4457072b4fa30781f1d53a,True,72,0.05,41,87,2.122,2.122,21,1,174,4.46,3.0,1,59,0.05,41,89,2.1707,2.1707,20,1,178,4.56,3.0,1,1,2,7,1.67464,359,270,440.857,18
358a61ee061f5cec53c62e8226872a2d02afdb0d,False,20,0.08,23,43,1.8696,1.8696,15,1,86,3.91,3.0,1,14,0.07,25,44,1.76,1.76,12,2,88,3.67,3.0,1,0,0,0,0.0,0,0,0.0,0
71aaff393f06378150612fc618b6c3f84c1d2066,True,23,0.07,27,50,1.8519,1.8519,15,1,100,3.85,3.0,1,31,0.07,28,53,1.8929,1.8929,15,1,106,3.93,3.0,1,1,1,1,0.0,8,12,1386.0,30
2d89ea9781d25b887b7804ee0e5749fbe044f455,False,6,0.07,21,31,1.4762,1.4762,9,1,62,3.1,2.0,1,4,0.09,18,27,1.5,1.5,9,1,54,3.18,2.0,1,2,2,2,0.970951,1,4,561.0,13
ab123ad4d6da65800a1cf4cf45a7171d97a77254,True,4,0.1,17,27,1.5882,1.5882,11,1,54,3.6,3.0,1,3,0.1,16,24,1.5,1.5,10,1,48,3.43,2.5,1,2,3,3,0.464864,70,46,575.333,29
d04fd3e2afaf9cdab21aa8f3abb5a5a2c48118cc,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,1,1,1,0.0,10,11,874.0,24
06a4334a2f78d9c742709455f945c12f721b5927,False,20,0.08,23,43,1.8696,1.8696,15,1,86,3.91,3.0,1,14,0.07,25,44,1.76,1.76,12,2,88,3.67,3.0,1,0,0,0,0.0,0,0,0.0,0
96b733e99694e74dcd38b16112655f7e1ea2d43b,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.5,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.5,1,1,2,6,2.15201,39,36,348.333,31
6a6d7892c431085ae9f1450191555c829b770ee5,False,32,0.06,33,67,2.0303,2.0303,18,1,134,4.32,3.0,1,32,0.06,33,67,2.0303,2.0303,18,1,134,4.32,3.0,1,0,0,0,0.0,0,0,0.0,0
bbe1925ce3e627fd405d83e3c947e1f430a1d720,True,32,0.06,33,67,2.0303,2.0303,18,1,134,4.32,3.0,1,32,0.06,33,67,2.0303,2.0303,18,1,134,4.32,3.0,1,1,1,10,2.85225,26,21,261.6,20
a98b8707dc5606a5c119a123b1b66d5e7ab5a815,False,20,0.08,23,43,1.8696,1.8696,15,1,86,3.91,3.0,1,14,0.07,25,44,1.76,1.76,12,2,88,3.67,3.0,1,1,1,1,0.0,22,21,410.0,2
4c097f9669a28420da74b159a4d61e509da80d33,False,377,0.05,54,138,2.5556,2.5556,23,1,276,5.31,4.0,1,16,0.06,37,77,2.0811,2.0811,15,1,154,4.4,4.0,1,0,0,0,0.0,0,0,0.0,0
522a8fa3777486725f06d6bbf5694b9cd32cbcce,False,3,0.12,12,16,1.3333,1.3333,10,1,32,2.91,2.0,1,3,0.12,12,16,1.3333,1.3333,10,1,32,2.91,2.0,1,0,0,0,0.0,0,0,0.0,0
4a09e1df51267c6d2dec219c6f96a24b716cc251,False,14,0.07,30,57,1.9,1.9,16,1,114,3.93,3.0,1,6,0.08,23,38,1.6522,1.6522,15,1,76,3.45,3.0,1,1,1,3,1.28067,36,0,687.0,42
509f926e80b3d24a6b6c6fbf535e4d4b97156a3c,False,8,0.11,16,27,1.6875,1.6875,10,1,54,3.6,3.0,1,9,0.11,17,29,1.7059,1.7059,10,1,58,3.62,3.0,1,1,1,1,0.0,5,1,709.0,8
91855f279d27c3772b70c6e491684ed74684685e,True,3,0.12,12,16,1.3333,1.3333,10,1,32,2.91,2.0,1,3,0.12,12,16,1.3333,1.3333,10,1,32,2.91,2.0,1,1,1,1,0.0,1,0,873.0,23
73b072252b47d2807269ebd365bc6eabcd3a0871,False,6,0.09,19,32,1.6842,1.6842,13,2,64,3.56,3.0,1,7,0.08,22,37,1.6818,1.6818,16,2,74,3.52,3.0,1,0,0,0,0.0,0,0,0.0,0
52d7a544342b20fbf0d8b97796923455a400d282,False,6,0.09,19,32,1.6842,1.6842,13,2,64,3.56,3.0,1,7,0.08,22,37,1.6818,1.6818,16,2,74,3.52,3.0,1,0,0,0,0.0,0,0,0.0,0
51615e1693976c6e0d9a65bf469fb2370e42bd88,False,6,0.09,19,32,1.6842,1.6842,13,2,64,3.56,3.0,1,7,0.08,22,37,1.6818,1.6818,16,2,74,3.52,3.0,1,0,0,0,0.0,0,0,0.0,0
be7d0adcdb41520721a608e90dedc9238c5b224a,False,43,0.07,32,68,2.125,2.125,19,1,136,4.39,3.0,1,27,0.06,32,63,1.9688,1.9688,18,1,126,4.06,3.0,2,0,0,0,0.0,0,0,0.0,0
42d87749ebeb90c8cf947bac18da3d28160e04c7,False,43,0.07,32,68,2.125,2.125,19,1,136,4.39,3.0,1,27,0.06,32,63,1.9688,1.9688,18,1,126,4.06,3.0,2,0,0,0,0.0,0,0,0.0,0
1411a51feffe327956350417079104f573caeb5d,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,1,1,1,0.0,2,2,223.0,7
ead1f65256440b9187086454ad4542f282a684cf,False,43,0.07,32,68,2.125,2.125,19,1,136,4.39,3.0,1,27,0.06,32,63,1.9688,1.9688,18,1,126,4.06,3.0,2,0,0,0,0.0,0,0,0.0,0
386e732a5f6a6f5bc2cdfd0136027475b16af7c7,False,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,2,2,2,0.721928,3,2,243.0,7
11ef78f1150f6b10a97f4f4e9b508308ac7581d9,True,43,0.07,32,68,2.125,2.125,19,1,136,4.39,3.0,1,27,0.06,32,63,1.9688,1.9688,18,1,126,4.06,3.0,2,1,1,4,1.02949,365,363,3389.25,6
223a6f7800c67696c01cf142e263a6593fa56e55,False,4,0.19,10,17,1.7,1.7,8,2,34,3.78,3.0,1,4,0.19,10,17,1.7,1.7,8,2,34,3.78,3.0,1,1,1,1,0.0,1,1,136.0,4
cc342a3ede2d26d3124bc94f1645fe2fae040d61,False,4,0.08,20,29,1.45,1.45,11,1,58,3.22,2.5,1,4,0.08,20,29,1.45,1.45,11,1,58,3.22,2.5,1,0,0,0,0.0,0,0,0.0,0
1f6e64228a5631545d4b44e7f15789508203e499,False,4,0.08,20,29,1.45,1.45,11,1,58,3.22,2.5,1,4,0.08,20,29,1.45,1.45,11,1,58,3.22,2.5,1,0,0,0,0.0,0,0,0.0,0
3820e01eb9ad0e502e92ebc44cb4623cf4f3d4c4,True,15,0.06,32,62,1.9375,1.9375,14,1,124,4.0,3.0,1,35,0.07,28,50,1.7857,1.7857,16,1,100,3.7,3.0,1,1,2,4,1.34051,203,186,72.0,4
0fa2f8899adf8f9f0ead29ba5d708ead6c5d4eaf,True,34,0.06,32,60,1.875,1.875,19,1,120,4.0,3.0,1,29,0.06,31,57,1.8387,1.8387,19,1,114,3.93,3.0,1,1,1,2,0.377646,33,8,1056.0,27
cb7a3edc3d60311752e8f76c0302ffd0a1fd0eb9,False,4,0.08,20,29,1.45,1.45,11,1,58,3.22,2.5,1,4,0.08,20,29,1.45,1.45,11,1,58,3.22,2.5,1,1,1,1,0.0,1,3,184.0,13
2f327a3c870fd9657bfa45d2c7a74250498ee737,False,4,0.09,18,28,1.5556,1.5556,10,1,56,3.29,3.0,1,4,0.09,18,28,1.5556,1.5556,10,1,56,3.29,3.0,1,1,1,1,0.0,23,7,182.0,8
65f3fa8d11a9b2e139d4963514fdc1beb04dfb68,False,4,0.08,24,45,1.875,1.875,13,1,90,3.91,3.0,1,4,0.07,24,41,1.7083,1.7083,12,1,82,3.57,3.0,1,1,1,1,0.0,29,0,838.0,6
aab2c0fd7e7f629b20192ab9f05b281e5783cacc,False,2,0.07,21,29,1.381,1.381,11,1,58,3.22,3.0,1,2,0.07,21,29,1.381,1.381,11,1,58,3.22,3.0,1,1,1,1,0.0,5,6,2076.0,18
09a54a65c0d05fe93c4a31603eca8a9a76ff6526,False,8,0.1,18,31,1.7222,1.7222,13,2,62,3.65,3.0,1,8,0.1,18,31,1.7222,1.7222,13,2,62,3.65,3.0,1,1,1,1,0.0,6,6,2008.0,37
32a9ddfc330cb146510f3e9bcd67da3bd6fb7bb7,False,4,0.08,20,29,1.45,1.45,11,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,11,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
7b45d943b29a443f1ac808c9ee4eeed6df0db9cc,False,6,0.08,23,40,1.7391,1.7391,14,1,80,3.64,3.0,1,6,0.08,23,39,1.6957,1.6957,14,1,78,3.55,2.5,1,1,1,3,1.37878,4,3,2261.0,61
5823449e2d7f76fa1f24fed881a8a5041b34b6bf,True,13,0.08,24,43,1.7917,1.7917,14,1,86,3.74,3.0,1,10,0.07,24,41,1.7083,1.7083,13,1,82,3.57,3.0,1,1,1,2,0.721928,3,2,399.5,27
97ab93f50b6f35bc362990e9dd665b90ca4132df,False,4,0.08,20,29,1.45,1.45,11,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,11,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
b73dc953a8210371d66cf441a1949d84582e2c5e,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,0,0,0,0.0,0,0,0.0,0
1b4568cb0f00dd7a24575fe54c017e743c4e7d35,True,7,0.08,20,31,1.55,1.55,10,1,62,3.26,3.0,1,7,0.08,20,31,1.55,1.55,10,1,62,3.26,3.0,1,1,1,3,1.31932,56,43,1725.0,44
c21c74bec43a693283fecbdfb62fee4523317a81,False,4,0.08,20,29,1.45,1.45,11,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,11,1,58,3.05,2.0,1,1,1,1,0.0,2,0,135.0,7
05b045b59dcd0796202407ecadf4e62c2741b522,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,0,0,0,0.0,0,0,0.0,0
21790821da80f885049095c72086968e0d5e5a08,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,1,1,0.0,0,0,52.0,1
00fd4383aca6022a2fb572c4e2deb33edb41fa05,False,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,0,0,0,0.0,0,0,0.0,0
b5ef85c7a22f6aa67d2241936f083c6c81702fb1,False,2,0.12,12,16,1.3333,1.3333,8,1,32,2.91,2.0,1,2,0.12,12,16,1.3333,1.3333,8,1,32,2.91,2.0,1,1,1,1,0.0,6,7,1920.0,24
58bfa79f0e277c34b20279c2fef56ec9c1ca2479,False,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,2,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,1,1,3,0.58328,58,0,26.0,6
5c9078a0defea8bcf84c63c117a53534ab52a311,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
56b07d2dcdec336173b866210c535439b03416a1,True,7,0.05,30,47,1.5667,1.5667,15,1,94,3.48,2.0,1,5,0.06,28,44,1.5714,1.5714,15,1,88,3.52,2.0,1,1,3,6,1.99606,29,1,555.833,53
53a088154ce4e1fc483afa120a9063811dd0e7ea,True,20,0.09,23,46,2.0,2.0,15,2,92,4.18,3.0,1,20,0.09,24,48,2.0,2.0,15,2,96,4.17,3.0,1,1,1,6,2.32486,7,7,1725.67,80
67f43a99ae59e24a7f147a27f1d008b8c4e5fc69,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
10e3af352f70452dfc042759d4395ecda752f382,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
066d9a53c79db63b019e38be7995440f9fcfe7ff,False,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,4,0.12,13,18,1.3846,1.3846,10,1,36,3.27,3.0,1,1,1,1,0.0,1,1,757.0,14
8b09ef7b6370800a1a9fd6f067abf1aaab5d6cfa,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.5,1,1,3,3,1.55666,21,0,0.0,0
be4e9aeb148420317109d173d7fb3bc56b37f434,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,13,0.09,21,38,1.8095,1.8095,14,1,76,3.8,3.0,1,1,3,3,1.0332,0,505,168.333,11
65e8ba4dbed519a3be6d497063c3441550c4b3d6,False,11,0.08,21,35,1.6667,1.6667,13,1,70,3.68,3.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,2,6,1.49496,550,19,163.833,16
cd19892d98cb50a8001a63cf0a0c14d85a92550c,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
37634587a77114b9d35056931a5160f8b277fd21,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
b90711cabffa8bf83ddee98cfc179c0aef5732ef,False,70,0.06,33,63,1.9091,1.9091,15,1,126,3.94,3.0,1,77,0.06,34,65,1.9118,1.9118,15,1,130,3.94,3.0,1,1,1,3,0.689509,16,22,320.0,13
b33d1f5ee512da5719b793b3867f75f1eea5cf52,True,8,0.05,32,54,1.6875,1.6875,14,1,108,3.48,3.0,1,5,0.05,32,53,1.6562,1.6562,13,1,106,3.42,3.0,1,2,3,9,2.56281,105,47,1273.44,71
bdc7f1a1018002bf83991160a270c84d04e1d213,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
fcb0a1bb9cea0e627152e544b0701c039cc3f60e,True,8,0.08,22,37,1.6818,1.6818,12,1,74,3.52,2.0,1,9,0.08,23,39,1.6957,1.6957,13,1,78,3.55,2.5,1,1,1,1,0.0,9,10,1440.0,31
b750cf1fb9b6529ab1761b22947677ca78a2c626,True,91,0.05,41,86,2.0976,2.0976,19,1,172,4.3,3.0,1,14,0.06,35,69,1.9714,1.9714,16,1,138,4.06,3.0,1,1,1,5,1.3572,160,196,165.2,17
73f7153f435a2f04ecfa18cc1b1b0232120169d6,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
0f1040ba5213bde402e8ac9c1e4da91ca319c9de,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
526711503a7ad4de6d2e569d0c35a1cd6654e742,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
e9df7f87574b32d70aec2dad5f8d84a68c618dee,False,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,3,0.12,13,19,1.4615,1.4615,8,1,38,3.17,2.0,1,1,1,1,0.0,4,0,753.0,13
2869b1349b2cce3ac8fa8a39e0df65e4201c438a,False,6,0.08,22,37,1.6818,1.6818,14,1,74,3.52,2.0,1,5,0.09,19,31,1.6316,1.6316,14,1,62,3.44,2.5,1,2,2,6,2.49341,45,56,148.667,7
7a419a61b6e357229620ade1e459b8e437fa86c8,False,7,0.09,19,32,1.6842,1.6842,11,1,64,3.56,2.5,1,2,0.1,15,21,1.4,1.4,8,1,42,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
5bd6c31bd63261f16d3d1b40512a8bb51b28abcf,True,21,0.07,28,50,1.7857,1.7857,20,1,100,3.7,3.0,2,38,0.07,28,55,1.9643,1.9643,20,1,110,4.07,3.0,2,1,1,2,0.566509,13,17,1371.5,43
e832f5e39b3237368b8774cea2c21ac8529c5cbf,False,7,0.09,19,32,1.6842,1.6842,11,1,64,3.56,2.5,1,2,0.1,15,21,1.4,1.4,8,1,42,3.0,2.0,1,1,1,1,0.0,53,0,0.0,0
65f78a111ff52c2212cc0a423662e7a41d1206dd,True,377,0.05,54,138,2.5556,2.5556,23,1,276,5.31,4.0,1,16,0.06,37,77,2.0811,2.0811,15,1,154,4.4,4.0,1,1,2,10,2.38759,870,12,289.4,20
cdb36eff9f060330a1727dec82299f255459aa2d,False,2,0.07,21,29,1.381,1.381,8,1,58,2.9,2.0,1,2,0.07,21,29,1.381,1.381,8,1,58,2.9,2.0,1,1,1,1,0.0,2,0,324.0,8
06a91d9698762fe56fca3bd33484bddc9f020405,True,37,0.05,43,94,2.186,2.186,19,1,188,4.48,3.0,1,29,0.06,36,74,2.0556,2.0556,16,1,148,4.23,3.0,1,1,2,10,2.7585,74,5,902.6,67
206662003dc8eadf08bd809ab5e99aa340e93802,False,22,0.06,32,59,1.8438,1.8438,18,1,118,3.81,3.0,1,22,0.06,32,58,1.8125,1.8125,18,1,116,3.74,3.0,1,0,0,0,0.0,0,0,0.0,0
a8a0db6f210c879396417d4eace8b188ca9a199a,True,22,0.06,32,59,1.8438,1.8438,18,1,118,3.81,3.0,1,22,0.06,32,58,1.8125,1.8125,18,1,116,3.74,3.0,1,1,1,4,1.57232,159,159,3383.5,6
c47f5379bd25195d1e08638294f9ffbb5b1df0a8,False,3,0.08,22,36,1.6364,1.6364,10,1,72,3.43,2.0,1,2,0.08,17,21,1.2353,1.2353,8,1,42,2.62,2.0,1,1,1,1,0.0,35,0,83.0,12
97b53b581b637f4c8089133e7d4bcd6e2a8761c8,False,4,0.08,22,35,1.5909,1.5909,10,1,70,3.33,3.0,1,8,0.07,25,41,1.64,1.64,12,1,82,3.42,3.0,1,0,0,0,0.0,0,0,0.0,0
7cdcfa3524be4140db38ad336ed5eb6bf55b84c0,False,4,0.12,14,21,1.5,1.5,9,1,42,3.23,2.0,1,4,0.12,14,21,1.5,1.5,9,1,42,3.23,2.0,1,0,0,0,0.0,0,0,0.0,0
1b7bcba1c12abbf52f0970a350c6c523dc871f77,False,2,0.08,19,27,1.4211,1.4211,10,1,54,3.0,2.0,1,2,0.08,19,27,1.4211,1.4211,10,1,54,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
4665b1ab6f45bd35e3ffe2434395c81e5acbb91b,False,4,0.12,13,18,1.3846,1.3846,9,1,36,3.0,2.5,1,4,0.12,13,18,1.3846,1.3846,9,1,36,3.0,2.5,1,1,1,1,0.0,2,2,83.0,12
f87ba3df64bb5825f7e2f6a33c93cf5738682019,False,14,0.1,22,44,2.0,2.0,15,2,88,4.19,3.0,1,13,0.09,22,42,1.9091,1.9091,14,2,84,4.0,3.0,1,1,1,2,0.439497,9,2,1052.5,27
d90491a766e7ab5e9cc0a6207fe8ad88a803dfb1,False,4,0.12,14,21,1.5,1.5,9,1,42,3.23,2.0,1,4,0.12,14,21,1.5,1.5,9,1,42,3.23,2.0,1,1,1,1,0.0,0,1,43.0,7
516053c349f8abde09597962f4dd3958a2825177,False,6,0.09,19,32,1.6842,1.6842,13,2,64,3.56,3.0,1,7,0.08,22,37,1.6818,1.6818,16,2,74,3.52,3.0,1,1,1,1,0.0,5,2,189.0,4
a48355dc44e8b86c2fc9f8b7973ac9e81a295be7,False,2,0.08,19,27,1.4211,1.4211,10,1,54,3.0,2.0,1,2,0.08,19,27,1.4211,1.4211,10,1,54,3.0,2.0,1,1,1,1,0.0,0,1,1152.0,26
6a5c124b849ac1e9e5cfb99e72ae483eeb3e8cad,True,3,0.14,11,15,1.3636,1.3636,9,1,30,3.0,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,2,4,1.82307,6,5,675.0,17
8cd900711c0396ac3a96ffd40f43f0e9ec76fadb,False,10,0.06,33,62,1.8788,1.8788,19,1,124,3.88,3.0,1,27,0.06,35,75,2.1429,2.1429,21,1,150,4.41,3.0,2,0,0,0,0.0,0,0,0.0,0
79d06dc6e07103b31b530f71b7187ea82c34266b,True,29,0.06,32,59,1.8438,1.8438,16,1,118,3.81,3.0,1,29,0.06,32,59,1.8438,1.8438,16,1,118,3.81,3.0,1,1,1,7,2.47291,15,15,765.286,58
6fcdad787f1fb381a3a0fe6b1a1e45477426dccb,True,10,0.06,33,62,1.8788,1.8788,19,1,124,3.88,3.0,1,27,0.06,35,75,2.1429,2.1429,21,1,150,4.41,3.0,2,1,1,13,2.35737,588,566,3382.31,7
305ccaa27551efa33fcaf637e76310654738f428,False,4,0.12,13,19,1.4615,1.4615,11,1,38,3.17,2.5,1,4,0.12,13,19,1.4615,1.4615,11,1,38,3.17,2.5,1,1,1,1,0.0,4,1,4525.0,42
9d97e83bf677ce595c6b2dc5d6805c2fcb1bc05b,False,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,0,0,0,0.0,0,0,0.0,0
ec8a0753d56e3a5ded949b7aecca37c9e34cba86,False,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,0,0,0,0.0,0,0,0.0,0
dff9d2f2931c1c51eef92fc8cfbbb82bf34a97ae,False,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,0,0,0,0.0,0,0,0.0,0
0a59723ff6218d545438e8e0f3083fc1d1b98bd4,False,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,4,0.1,16,23,1.4375,1.4375,10,1,46,3.07,3.0,1,1,1,1,0.0,1,1,4507.0,41
da2ec100f3681176f60dec6dc675fc64147ade3a,False,17,0.06,36,72,2.0,2.0,18,1,144,4.11,3.0,1,4,0.08,23,38,1.6522,1.6522,11,1,76,3.45,2.5,1,1,1,4,0.390665,89,2,1712.0,61
0b78ba8ad69d55817f2b62c631a71b5ac32549f1,False,12,0.1,18,31,1.7222,1.7222,16,1,62,3.65,3.0,1,14,0.09,21,36,1.7143,1.7143,16,1,72,3.6,3.0,1,1,1,1,0.0,1,8,188.0,9
aed38cbcb54772a9b05aff0759288f4fefaec70b,False,25,0.08,25,50,2.0,2.0,15,1,100,4.17,3.0,2,23,0.09,24,47,1.9583,1.9583,14,1,94,4.09,3.0,2,0,0,0,0.0,0,0,0.0,0
c26acfc308482bac901ab3c7368c951514f13429,False,25,0.08,25,50,2.0,2.0,15,1,100,4.17,3.0,2,23,0.09,24,47,1.9583,1.9583,14,1,94,4.09,3.0,2,0,0,0,0.0,0,0,0.0,0
f701da8f707726e4097e17234cdd7b55255c1077,False,3,0.14,12,18,1.5,1.5,8,1,36,3.27,2.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,1,1,1,0.0,10,0,231.0,30
c6e36b0492dc870c49dafbfb7aa76e28202f8ef0,False,3,0.08,19,27,1.4211,1.4211,10,1,54,3.0,2.0,1,3,0.08,19,27,1.4211,1.4211,10,1,54,3.0,2.0,1,1,1,1,0.0,2,2,830.0,5
d16f6f87e1c15bd686e0e74ddb671da95a916c6d,False,7,0.08,20,30,1.5,1.5,12,1,60,3.16,2.0,1,3,0.13,13,20,1.5385,1.5385,8,1,40,3.33,2.5,1,1,1,2,0.836641,0,15,424.5,7
1a97b22b9c8ca6f1c3c7e3285e1b98893691d421,False,5,0.11,14,20,1.4286,1.4286,12,1,40,3.33,2.5,1,5,0.15,12,20,1.6667,1.6667,11,2,40,3.64,3.0,1,2,2,6,2.40193,699,17,35.0,6
122549f6dee5f4d4daf7091d6302c38ba13ffb01,False,5,0.08,19,29,1.5263,1.5263,12,1,58,3.22,2.5,1,5,0.08,19,29,1.5263,1.5263,12,1,58,3.22,2.5,1,1,1,1,0.0,2,2,164.0,12
f40dbeedde3a6a73c13b0241258cf23248db1de1,False,21,0.07,27,48,1.7778,1.7778,14,1,96,3.69,2.5,1,26,0.07,27,50,1.8519,1.8519,14,1,100,3.85,3.0,1,1,1,2,0.742488,0,19,480.5,15
28b6c1def57360ca5a05745faafaec53910f5e88,False,8,0.1,16,24,1.5,1.5,12,1,48,3.43,3.0,1,20,0.07,27,48,1.7778,1.7778,17,1,96,3.84,3.0,1,1,1,2,0.566509,0,15,2838.5,45
5bd4adca716738a4de35aed2ccad874d3301fefc,False,2,0.17,9,12,1.3333,1.3333,6,2,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,2,24,3.0,2.0,1,1,1,2,0.650022,0,6,711.0,17
595f691d0acd871ecaba323d888a3632805c1828,False,4,0.07,24,36,1.5,1.5,12,1,72,3.27,2.5,1,4,0.07,25,40,1.6,1.6,12,1,80,3.48,3.0,1,1,1,2,0.811278,0,8,991.0,41
