commit_hash,contains_bug,add_num_cycles,add_density,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_density,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree,del_min_degree,del_sum_degree,del_avg_degree,del_median_degree,del_num_selfloops,ns,nd,nf,entropy,la,ld,lt,ndev
a0f8482f3e9b07e37c3f1b6fa09683b448810955,False,5,0.08,20,31,1.55,1.55,10,1,62,3.26,2.0,1,5,0.15,13,23,1.7692,1.7692,9,2,46,3.83,3.0,1,1,1,1,0.0,4,1,341.0,6
dc641415e75ed9be53e460587fc3fed8c1cd9987,False,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
7e5fd7198e3b1fae65e1feec7dae7c0083e28203,False,5,0.12,13,18,1.3846,1.3846,10,1,36,3.0,2.0,1,5,0.12,13,18,1.3846,1.3846,10,1,36,3.0,2.0,1,1,1,1,0.0,0,1,134.0,2
b82f4939385e87805b4c1896442f0e179e7d9465,True,4,0.09,20,34,1.7,1.7,11,2,68,3.58,3.0,1,3,0.08,19,28,1.4737,1.4737,9,1,56,3.11,2.0,1,1,1,2,0.836641,27,3,22.5,9
7b05af634be4d217b1edbb9568cdbe9a20d90973,False,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
305087bdf640a5c0b3eeeb90d33ee255d2456eba,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,1,1,0.0,3,3,362.0,22
3450c18a125f125aec76bfef79c69317eaad935d,False,24,0.06,32,58,1.8125,1.8125,16,1,116,3.74,3.0,1,24,0.06,32,58,1.8125,1.8125,16,1,116,3.74,3.0,1,1,2,6,2.32663,12,11,636.0,109
14b7b3fb9f79aeadddb350c8ba795ebf0728a3ec,False,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
fafeec3cf2ceb5330a04539adc90b27dc7e6fd42,False,19,0.08,23,42,1.8261,1.8261,17,1,84,3.82,2.0,1,19,0.08,23,42,1.8261,1.8261,17,1,84,3.82,2.0,1,1,2,2,0.918296,5,4,268.5,4
5f274a1749acfdf331bc2931e25ac80c346e5faa,True,7,0.09,17,25,1.4706,1.4706,11,1,50,3.33,3.0,1,7,0.1,16,23,1.4375,1.4375,10,1,46,3.29,3.0,1,1,1,1,0.0,3,1,607.0,30
fc4f4547b7f6ea13d273ad926738fcdffee36295,False,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
5a4f6d72e6154d21eb34fbbc8d7c099532569966,False,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,0,0,0,0.0,0,0,0.0,0
e9d5f6fec8fcbd45a1b38e73e96710d7858ddbb3,False,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,0,0,0,0.0,0,0,0.0,0
14e8f9916bebf01d3cd6fc89c704bd870bf50760,False,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,0,0,0,0.0,0,0,0.0,0
ac01ff22bed73993261983b355c7cb3e2f3cb7cf,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,1,1,1,0.0,10,1,115.0,9
41e58faf043864a64a6db08a8df527fa5fd1ec5b,False,8,0.06,25,38,1.52,1.52,15,1,76,3.17,2.0,1,8,0.06,25,38,1.52,1.52,15,1,76,3.17,2.0,1,1,1,4,1.91317,11,12,2525.75,114
920ca1f0bf0b786250e3119a05984e0c2af1350a,False,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,21,0.07,27,49,1.8148,1.8148,17,1,98,3.77,3.0,1,0,0,0,0.0,0,0,0.0,0
6e54c85439b6ce8913841f384864bef03a138b95,False,3,0.1,14,19,1.3571,1.3571,8,1,38,3.17,2.0,1,3,0.1,14,19,1.3571,1.3571,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
5776e8a5965f1d614516dc89da5fedb324baf62a,False,4,0.08,18,26,1.4444,1.4444,9,1,52,3.06,2.0,1,4,0.17,10,15,1.5,1.5,8,1,30,3.33,3.0,1,1,2,2,0.491237,27,1,89.0,4
16f88230885bf962286c5a00fe092d3c56d4eab4,False,4,0.15,11,16,1.4545,1.4545,9,1,32,3.2,2.5,1,4,0.15,11,16,1.4545,1.4545,9,1,32,3.2,2.5,1,1,1,1,0.0,3,3,41.0,3
d51f18246165b580761af824f1bb4a49b6908f28,False,3,0.06,21,26,1.2381,1.2381,11,1,52,2.6,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,1,1,1,0.0,10,2,923.0,44
2f71490d21796594ca6f55e375558944de9db5a0,False,3,0.1,14,19,1.3571,1.3571,8,1,38,3.17,2.0,1,3,0.1,14,19,1.3571,1.3571,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
faa4de2a2ac2eb9bb6a419940da83fa898d16a3c,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,1,1,3,0.716176,22,14,164.0,24
8f1fbf36a769a9fbe198ccc8833151368cc954c5,False,3,0.1,14,19,1.3571,1.3571,8,1,38,3.17,2.0,1,3,0.1,14,19,1.3571,1.3571,8,1,38,3.17,2.0,1,0,0,0,0.0,0,0,0.0,0
dd20ed1223b95fb2df99fa1d6b72810e5f693473,False,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,0,0,0,0.0,0,0,0.0,0
bb843adc8d04bc64dc8823f11e904050c7376a59,False,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,0,0,0,0.0,0,0,0.0,0
fa4bfb48193a03d99d1dfdfd1e67b613293755bf,False,2,0.19,9,14,1.5556,1.5556,7,1,28,3.5,3.0,1,2,0.19,9,14,1.5556,1.5556,7,1,28,3.5,3.0,1,1,2,2,1.0,2,2,2595.0,95
ab0b411868e183106800717ba4cdbe25f76f3608,False,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,0,0,0,0.0,0,0,0.0,0
4e1567acff4b2d0116594b71af111b125517a87d,False,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,3,0.1,16,24,1.5,1.5,8,1,48,3.2,3.0,1,0,0,0,0.0,0,0,0.0,0
2ca9dcd5b934bb85088415e44b967e2b93c00227,True,7,0.08,23,40,1.7391,1.7391,12,1,80,3.64,3.0,1,4,0.08,22,37,1.6818,1.6818,11,2,74,3.52,3.0,1,1,3,3,0.800177,65,0,352.333,35
fba1a6150c1f7f9e3b407faefba4ccc710fe075e,False,8,0.09,19,31,1.6316,1.6316,13,1,62,3.44,3.0,1,8,0.09,19,31,1.6316,1.6316,13,1,62,3.44,3.0,1,1,1,1,0.0,8,8,525.0,31
286ec08cb0e5611bb062bc45d4b86df6d6ea801f,False,12,0.07,25,43,1.72,1.72,17,1,86,3.58,3.0,1,6,0.09,19,31,1.6316,1.6316,14,1,62,3.44,3.0,1,1,1,1,0.0,12,0,513.0,31
495eb44a4f8461c799d2b1ad70e54d087a0b3098,False,7,0.09,19,30,1.5789,1.5789,11,1,60,3.33,3.0,1,7,0.09,19,30,1.5789,1.5789,11,1,60,3.33,3.0,1,1,1,1,0.0,31,31,1403.0,50
6f1c76ae14c884c919db9ed720c7776aa0748244,False,96,0.06,38,81,2.1316,2.1316,21,1,162,4.38,3.0,1,17,0.06,33,59,1.7879,1.7879,17,1,118,3.81,3.0,1,1,1,2,0.113274,57,9,357.0,63
5865d41f889d326b51fb0b68be9a41c46d6cad83,False,4,0.09,18,28,1.5556,1.5556,11,1,56,3.29,3.0,1,4,0.11,15,23,1.5333,1.5333,10,1,46,3.29,3.0,1,1,1,1,0.0,4,2,189.0,8
42f6aed731874d937d6f8c9f9c9a6b64d59852d8,False,3,0.1,15,20,1.3333,1.3333,9,1,40,2.86,2.0,1,2,0.16,8,9,1.125,1.125,6,1,18,3.0,2.5,1,1,1,1,0.0,5,1,175.0,6
37871f216e0d9463f456b8b014b80cc064011351,False,30,0.07,30,61,2.0333,2.0333,17,1,122,4.21,3.0,1,30,0.07,30,61,2.0333,2.0333,17,1,122,4.21,3.0,1,0,0,0,0.0,0,0,0.0,0
9bf41af708e7efa9b9bc69886ca2fb4323f036b6,False,30,0.07,30,61,2.0333,2.0333,17,1,122,4.21,3.0,1,30,0.07,30,61,2.0333,2.0333,17,1,122,4.21,3.0,1,0,0,0,0.0,0,0,0.0,0
3650668cdbbf369dd8f30c8e8eb5bb883325942d,True,30,0.07,30,61,2.0333,2.0333,17,1,122,4.21,3.0,1,30,0.07,30,61,2.0333,2.0333,17,1,122,4.21,3.0,1,2,2,2,0.999723,24,27,321.5,2
fa6e71b27d00766897f3e69775d450924a58a153,True,8,0.07,24,40,1.6667,1.6667,11,1,80,3.48,3.0,1,8,0.07,24,40,1.6667,1.6667,11,1,80,3.48,3.0,1,1,1,2,0.27139,23,20,137.0,8
bae178f3ca787d7d8896b1f880997423bb2af738,False,2,0.11,13,17,1.3077,1.3077,8,1,34,2.83,2.0,1,8,0.1,17,27,1.5882,1.5882,13,1,54,3.38,2.0,1,0,0,0,0.0,0,0,0.0,0
b694b0d5a5b4f9c5cb6d87c928052ef2a05ad5f1,False,2,0.11,12,15,1.25,1.25,7,1,30,3.0,2.0,1,2,0.11,12,15,1.25,1.25,7,1,30,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
b8d10fd4ef8f576d8020a124644b804f5e7f9d3f,False,2,0.11,12,15,1.25,1.25,7,1,30,3.0,2.0,1,2,0.11,12,15,1.25,1.25,7,1,30,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
bc9e3ab29f9b5db57b77a702a5ad74bdc51ad634,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,0,0,0,0.0,0,0,0.0,0
279bbadc8ba909d614c3eeb94d677230aa8ce2b7,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,0,0,0,0.0,0,0,0.0,0
9da7366be19bf790fa1f8deef421020d2101f770,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,0,0,0,0.0,0,0,0.0,0
c9ce17beedba69c158fb77713b95eb48f30e7705,False,5,0.1,16,24,1.5,1.5,10,1,48,3.2,2.0,1,5,0.1,16,24,1.5,1.5,10,1,48,3.2,2.0,1,1,2,2,0.918296,6,6,265.5,2
08cc5fd666456cb476467473ed1880c90c92dedb,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,0,0,0,0.0,0,0,0.0,0
e31a43c725ebe641d7c219c3886eee18eebf0bb8,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,0,0,0,0.0,0,0,0.0,0
0637b02fce04c800acc6747687c91c9b22f642e5,False,5,0.08,20,31,1.55,1.55,11,1,62,3.26,3.0,1,4,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,1,1,1,0.0,3,0,1795.0,4
edeaf24e4c3409d5b176433cc9e4e027b87a2f6e,False,2,0.11,12,15,1.25,1.25,7,1,30,3.0,2.0,1,2,0.11,12,15,1.25,1.25,7,1,30,3.0,2.0,1,1,1,2,1.0,2,2,101.0,1
24f72e9f3fd0ce64b944c2a474786f06ed5fa0fd,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,0,0,0,0.0,0,0,0.0,0
d2e46558ba0e11aac4a05c3cf71146c0b6307c8e,False,378,0.06,38,89,2.3421,2.3421,23,1,178,4.94,4.0,2,378,0.06,38,89,2.3421,2.3421,23,1,178,4.94,4.0,2,0,0,0,0.0,0,0,0.0,0
5d0219d983b6cb8de5b4faf3f78a6781c99e442b,False,378,0.06,38,89,2.3421,2.3421,23,1,178,4.94,4.0,2,378,0.06,38,89,2.3421,2.3421,23,1,178,4.94,4.0,2,0,0,0,0.0,0,0,0.0,0
c72c5b1e3bd42e84465677e94aa83316ff3d9a14,True,4,0.09,18,29,1.6111,1.6111,11,1,58,3.41,3.0,1,4,0.09,18,29,1.6111,1.6111,11,1,58,3.41,3.0,1,1,4,8,1.10337,101,2,776.625,42
2b514aa2eae61839ad162b2f6e5ba69ef96c5c97,False,2,0.09,15,19,1.2667,1.2667,8,1,38,2.92,2.0,1,2,0.1,14,19,1.3571,1.3571,8,1,38,2.92,2.0,1,0,0,0,0.0,0,0,0.0,0
359bac7cff235f60c8f5abb66a861c5a7b9a2b6d,False,10,0.1,18,30,1.6667,1.6667,15,1,60,3.53,3.0,2,5,0.12,13,18,1.3846,1.3846,10,1,36,3.0,2.0,1,1,1,1,0.0,26,0,431.0,14
ad1ae7ae2e90a29fcfaaddee2d5acd025de72cbe,False,5,0.09,17,25,1.4706,1.4706,12,1,50,3.12,2.0,1,5,0.09,17,25,1.4706,1.4706,12,1,50,3.12,2.0,1,1,1,1,0.0,1,0,1159.0,33
fd5654cab1e5d317119f747abd245c620e8ba29b,False,5,0.09,17,25,1.4706,1.4706,12,1,50,3.12,2.0,1,5,0.09,17,25,1.4706,1.4706,12,1,50,3.12,2.0,1,1,1,1,0.0,1,0,1121.0,31
203e2ddad8e544803491d1e9e9ca2b6e26a15f8e,False,2,0.08,17,22,1.2941,1.2941,8,1,44,2.75,2.0,1,4,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.5,1,1,1,2,0.918296,6,0,377.0,27
fa16991e7bb133ac23cc51e566b5b5f3c8e8b9a4,False,3,0.14,12,19,1.5833,1.5833,8,2,38,3.45,3.0,1,3,0.14,12,19,1.5833,1.5833,8,2,38,3.45,3.0,1,1,1,1,0.0,1,1,68.0,11
3333bd2d155cc38ed6f1e8cc90ea85817a7b6445,False,4,0.12,14,22,1.5714,1.5714,10,1,44,3.38,3.0,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,1,1,1,0.0,2,3,545.0,5
fa427cef130583440779bce9eacfda537c2e6d14,False,7,0.15,13,23,1.7692,1.7692,9,2,46,3.83,3.0,1,7,0.15,13,23,1.7692,1.7692,9,2,46,3.83,3.0,1,1,1,1,0.0,2,2,350.0,21
26b370a93700d81ab92b528c3194bd90234b07ce,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,6,0.08,21,33,1.5714,1.5714,13,1,66,3.3,2.0,1,0,0,0,0.0,0,0,0.0,0
e7156ad61be2fe935fdb64e9d0e877fa0e9f7f9e,False,5,0.06,28,46,1.6429,1.6429,14,1,92,3.41,2.0,1,5,0.06,28,46,1.6429,1.6429,14,1,92,3.41,2.0,1,1,2,3,1.05298,10,5,363.333,43
69d1c25768a8649bfc7eb8e9c35b8fe9874ac9fc,True,8,0.07,25,40,1.6,1.6,14,1,80,3.33,2.5,1,8,0.07,25,40,1.6,1.6,14,1,80,3.33,2.5,1,1,5,13,2.64332,558,547,812.0,126
e41bd449ab2b8d01260795383af2c40b659d8587,False,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,4,0.07,22,32,1.4545,1.4545,12,1,64,3.05,2.0,1,1,4,8,1.80187,55,2,789.0,42
7008e28136b53bd5d5b8723366bde523c76d299b,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,6,0.08,21,33,1.5714,1.5714,13,1,66,3.3,2.0,1,0,0,0,0.0,0,0,0.0,0
3166dff48f35e9862250314e4101bc53ea64ee91,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,6,0.08,21,33,1.5714,1.5714,13,1,66,3.3,2.0,1,0,0,0,0.0,0,0,0.0,0
64dc6457454acb5a28446e920acefa1f94e9090b,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,6,0.08,21,33,1.5714,1.5714,13,1,66,3.3,2.0,1,0,0,0,0.0,0,0,0.0,0
ca69ef4880d116ca0c7ede6ccfdda26fe162568b,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,7,0.13,14,24,1.7143,1.7143,9,2,48,4.0,3.0,1,0,0,0,0.0,0,0,0.0,0
3f58a283ee108595cf3cc29aee9a4db2c1fcecd3,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.5,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.5,1,1,1,1,0.0,2,0,42.0,2
4b6740204d0768279d36544a8141f2867fd98359,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,2,0.12,11,13,1.1818,1.1818,7,1,26,2.89,2.0,1,1,1,1,0.0,8,0,200.0,6
0ff9320bf5b60968669269b05b0eba65dd69c6b6,False,9,0.08,25,46,1.84,1.84,14,1,92,3.83,3.0,1,9,0.08,25,46,1.84,1.84,14,1,92,3.83,3.0,1,2,3,27,2.99785,62,78,164.556,74
3f8a5d8f6e95c3c1aa62433abc5edb0c93caae11,False,4,0.15,11,17,1.5455,1.5455,9,1,34,3.4,3.0,1,4,0.15,11,17,1.5455,1.5455,9,1,34,3.4,3.0,1,1,1,1,0.0,1,1,40.0,1
0c4e6ce88f58c13ed81807e3a5bef28b673aa503,False,4,0.16,11,18,1.6364,1.6364,9,2,36,3.6,3.0,1,2,0.17,9,12,1.3333,1.3333,6,2,24,3.0,2.0,1,1,1,4,1.97494,18,0,156.75,8
fa13c5ce4fe66289b93c3c9665fcd8f0831e0225,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,6,0.08,21,33,1.5714,1.5714,13,1,66,3.3,2.0,1,1,1,1,0.0,0,35,35.0,1
3b4b6dcdd77f3ba76fb0cda6f2c277ec1629d8d3,False,2,0.08,16,19,1.1875,1.1875,8,1,38,2.53,2.0,1,2,0.09,15,18,1.2,1.2,7,1,36,2.57,2.0,1,2,2,2,1.0,8,0,27.5,12
f4dffdd6bffc58377b7505b639f0431244321c32,False,3,0.09,18,28,1.5556,1.5556,11,1,56,3.29,2.0,1,3,0.1,17,26,1.5294,1.5294,10,1,52,3.25,2.5,1,2,2,7,2.80735,28,0,224.0,41
b5ccded57faff58f6291a0b19bb2db978ab0e8e0,False,2,0.09,15,19,1.2667,1.2667,8,1,38,2.92,2.0,1,2,0.1,14,19,1.3571,1.3571,8,1,38,2.92,2.0,1,1,1,1,0.0,1,0,983.0,49
faf87aff166489f5b6b63f4274ea995e23e1f4cc,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,7,0.13,14,24,1.7143,1.7143,9,2,48,4.0,3.0,1,1,1,1,0.0,0,25,25.0,2
ddddaafa4aca2725a18606a38c3341a8637b0c3b,False,7,0.14,15,29,1.9333,1.9333,10,1,58,4.14,3.0,1,7,0.13,15,28,1.8667,1.8667,10,1,56,4.0,3.0,1,2,2,3,1.18973,11,8,247.0,31
fa81d09e8d2cdc6c8d42bb50f71ae53dac3f0912,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,69,0.08,29,63,2.1724,2.1724,17,1,126,4.5,3.5,1,1,2,4,0.875728,0,325,93.75,13
4408558843c6c2b7abeb4160f641dfdbf5be5eb4,False,4,0.18,10,16,1.6,1.6,8,2,32,3.56,3.0,1,4,0.18,10,16,1.6,1.6,8,2,32,3.56,3.0,1,1,2,12,2.72972,21,1,94.0,13
cf5ebaa921a939cc3a81948a559c1f1ab53d68b6,False,10,0.07,26,47,1.8077,1.8077,13,1,94,3.76,3.0,1,10,0.07,26,47,1.8077,1.8077,13,1,94,3.76,3.0,1,0,0,0,0.0,0,0,0.0,0
fec6af744014d60242bf9ea0d343e3295e6e091a,False,10,0.07,26,47,1.8077,1.8077,13,1,94,3.76,3.0,1,10,0.07,26,47,1.8077,1.8077,13,1,94,3.76,3.0,1,0,0,0,0.0,0,0,0.0,0
6666ca63791788c951109b87b75c24ca99b917cd,True,10,0.07,26,47,1.8077,1.8077,13,1,94,3.76,3.0,1,10,0.07,26,47,1.8077,1.8077,13,1,94,3.76,3.0,1,1,1,3,1.46048,9,4,724.0,39
52b5a8785de760a204b2b0aab19dfaf79c2c3ff0,False,16,0.08,24,44,1.8333,1.8333,16,1,88,3.83,3.0,1,16,0.08,24,44,1.8333,1.8333,16,1,88,3.83,3.0,1,0,0,0,0.0,0,0,0.0,0
886e8c9b72698d3d0c901328a46e4f655e3c6a3c,False,16,0.08,24,44,1.8333,1.8333,16,1,88,3.83,3.0,1,16,0.08,24,44,1.8333,1.8333,16,1,88,3.83,3.0,1,0,0,0,0.0,0,0,0.0,0
eeeebdd3cba1e69835f826236f7d71ee8d76ace4,False,16,0.08,25,47,1.88,1.88,18,1,94,3.92,3.0,1,16,0.09,21,39,1.8571,1.8571,15,1,78,3.9,3.0,1,2,3,7,1.82937,24,55,373.286,49
fa58edbffe929da45004d4406d7d1ffc7d14dc98,False,16,0.08,24,44,1.8333,1.8333,16,1,88,3.83,3.0,1,16,0.08,24,44,1.8333,1.8333,16,1,88,3.83,3.0,1,1,2,3,1.37095,5,5,1947.33,71
6f933c6bb606d35a9f4fb87a75f7cf66afd4b695,False,7,0.14,12,18,1.5,1.5,9,1,36,3.6,3.0,1,7,0.14,12,18,1.5,1.5,9,1,36,3.6,3.0,1,1,1,1,0.0,1,1,477.0,18
faa91bc335da1c0f20b7a3375b1cfcfdc7b10af5,False,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,1,1,1,0.0,9,0,200.0,7
84c9a048559dc6af6c6321af7c9248f6da2491f2,False,9,0.1,17,26,1.5294,1.5294,13,1,52,3.25,2.5,1,2,0.17,9,12,1.3333,1.3333,6,2,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
08827df3ecce925928dc3bedcdef63bfca290300,False,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,38,0.06,30,53,1.7667,1.7667,16,1,106,3.79,3.0,1,1,2,7,2.64286,15,16,357.143,29
b4f53641a95d9d26372c476d5c16887a485f1bfc,False,2,0.1,15,20,1.3333,1.3333,9,1,40,2.86,2.0,1,2,0.09,16,21,1.3125,1.3125,10,1,42,2.8,2.0,1,0,0,0,0.0,0,0,0.0,0
04d91f4a8c2ae683c60e94f86dce5f7bd7e716b2,False,9,0.1,17,26,1.5294,1.5294,13,1,52,3.25,2.5,1,2,0.17,9,12,1.3333,1.3333,6,2,24,3.0,2.0,1,1,1,1,0.0,3,3,477.0,18
1c24d5f637201b46a621f6e8e0247bc8bdc52f6a,False,7,0.13,13,21,1.6154,1.6154,10,1,42,3.5,3.0,1,7,0.13,13,21,1.6154,1.6154,10,1,42,3.5,3.0,1,0,0,0,0.0,0,0,0.0,0
c6f5ca822f1308983431bf1b3c91f8aaccff51a0,False,2,0.1,15,20,1.3333,1.3333,9,1,40,2.86,2.0,1,2,0.09,16,21,1.3125,1.3125,10,1,42,2.8,2.0,1,1,1,1,0.0,0,2,641.0,28
aff69278063cddd07d232072e2c37c873726ad2e,False,7,0.13,13,21,1.6154,1.6154,10,1,42,3.5,3.0,1,7,0.13,13,21,1.6154,1.6154,10,1,42,3.5,3.0,1,0,0,0,0.0,0,0,0.0,0
6052d509105790a26b3ad5df43dd61e7f1b24a12,False,13,0.08,23,40,1.7391,1.7391,14,1,80,3.64,3.0,1,16,0.08,24,42,1.75,1.75,15,1,84,3.65,3.0,1,0,0,0,0.0,0,0,0.0,0
4335d5a41bc244cc69f6ba76cfbc8d56cb06e108,False,13,0.08,23,40,1.7391,1.7391,14,1,80,3.64,3.0,1,16,0.08,24,42,1.75,1.75,15,1,84,3.65,3.0,1,0,0,0,0.0,0,0,0.0,0
a1f8d3ed95699b2f43d7c80226103426418424a5,False,13,0.08,23,40,1.7391,1.7391,14,1,80,3.64,3.0,1,16,0.08,24,42,1.75,1.75,15,1,84,3.65,3.0,1,0,0,0,0.0,0,0,0.0,0
02ac669730c0a48ce812a88949f6c203a6814bf4,False,13,0.08,23,40,1.7391,1.7391,14,1,80,3.64,3.0,1,16,0.08,24,42,1.75,1.75,15,1,84,3.65,3.0,1,0,0,0,0.0,0,0,0.0,0
82eacc786d8d301efcbc077a4e1663f65a03d322,False,7,0.08,21,35,1.6667,1.6667,12,1,70,3.5,2.5,1,7,0.08,21,35,1.6667,1.6667,12,1,70,3.5,2.5,1,0,0,0,0.0,0,0,0.0,0
12a721b45e16124f48ea85f96079feec18e948ca,False,7,0.13,13,21,1.6154,1.6154,10,1,42,3.5,3.0,1,7,0.13,13,21,1.6154,1.6154,10,1,42,3.5,3.0,1,1,1,1,0.0,1,1,111.0,12
d8b4b631c5bed8bc2c68198be3be6272f0aa8c51,False,7,0.08,21,35,1.6667,1.6667,12,1,70,3.5,2.5,1,7,0.08,21,35,1.6667,1.6667,12,1,70,3.5,2.5,1,0,0,0,0.0,0,0,0.0,0
047ded0b12f3d8da3fb4220963ae3f68579b1176,False,7,0.08,21,35,1.6667,1.6667,12,1,70,3.5,2.5,1,7,0.08,21,35,1.6667,1.6667,12,1,70,3.5,2.5,1,0,0,0,0.0,0,0,0.0,0
894c0ad9a9abce703e4a5d7456f2d0477deb5bc0,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
1cf11cc3eca85f9e803fa990776187d9c2615d56,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
8bae52a9a0d1d6023969ada59c9e083e654fd8ab,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
c40dd70d0da717da7c3f67075914876e2e5e8337,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
f07424a6716c1fc37dc7a4d66d8efcdbba975852,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,0,0,0,0.0,0,0,0.0,0
